electrolyte_type,electrolyte_thickness_um,c_rate,temperature_c,pressure_mpa,cycle_number,capacity_retention,interfacial_resistance_ohm
Sulfide,25.067311685946954,0.9301512026112312,59.494608111993735,4.719269447012633,516,67.94529366311431,305.23648748879367
Polymer,106.69016086973555,1.3290437370033652,30.343953131233544,8.988527688054052,165,85.32825567722706,130.22331288917127
Oxide,61.993554948032205,1.9846053729374675,10.548182656577168,1.581016795860828,1450,55.81858748117761,450.0
Polymer,136.72949430449654,0.17162216328972274,18.48963197754737,8.27713932887652,997,61.27448172523882,221.40900194570762
Sulfide,135.45536456142466,2.449751478500132,42.62634388752094,2.983897806180989,1836,55.79174331478699,450.0
Sulfide,62.28778038702721,1.6560767510829988,40.603965910192954,8.10500307734807,993,61.71916023891166,293.2836841539603
Sulfide,137.12491643976082,0.9068298424995842,49.39323597927719,9.210684856255233,893,62.87337321659622,304.5945199859084
Sulfide,149.50049755484125,0.27866315734816083,22.69420054805341,4.33218933274377,1016,75.32168281163585,103.45786663516583
Sulfide,127.30403633611324,0.5712454048758802,48.181595777356705,3.7140014756447557,1066,66.4861950428617,258.358010440247
Sulfide,129.83327520817977,2.695598190674967,44.39920107618349,8.041991057815888,1821,55.24143425770964,450.0
Sulfide,52.37113569418169,2.089470249414084,26.140724885692165,5.341880535556,741,69.34074127056503,204.3678624295498
Oxide,94.97131185150832,0.8247149927469805,37.2744074028481,6.876045579785651,1427,73.49925959365503,156.9101779787998
Polymer,28.743268815757823,0.2902422183405856,17.363690424916335,6.266009445915677,755,64.97238284354374,198.9095659031255
Sulfide,32.33933178681706,2.1027844059212453,32.628225171779135,1.6135995718834837,1748,55.15294638084704,450.0
Oxide,149.85603956432777,1.759982405306519,54.05986697778205,8.46342456686666,416,76.43376564036863,272.84773789973036
Oxide,62.46310242536842,1.2731066209288817,31.05956899126954,2.0381736029900486,1324,63.68733808959629,450.0
Polymer,117.26390856635003,1.1544732026511852,51.9783353237711,9.32959322630073,1079,55.58452149939757,450.0
Sulfide,124.86645689348614,0.728761400194414,39.51266826298472,2.580655785079264,336,81.1109781815039,198.9291587872224
Polymer,131.5430252309398,2.041872643958801,19.593835655117836,7.365421635410045,1925,55.30058437092576,371.54289031784225
Sulfide,149.69167866228034,2.9149372806022247,39.05531223489482,2.9180883955865613,881,57.675300257500666,450.0
Oxide,51.39454308339282,0.6095742129267949,35.299166457853175,3.2460755450099525,1454,70.88032353873791,224.67245262048726
Oxide,25.245607491760964,1.8316381980449599,29.9320667598192,3.1690183425448226,972,68.7158822975324,339.2569611455803
Oxide,73.45489733929617,1.330136661663331,15.981521975803517,7.504133314858224,685,76.34047883463748,177.8148944326043
Oxide,36.91048707776311,1.3953972930595282,30.835433192361492,5.612469667896992,1813,67.97057698519568,198.27737856442275
Polymer,22.915365591067165,0.8370271123706617,13.638118811981355,8.841229312890222,1358,54.72567980397423,373.37431271119993
Sulfide,66.85548752839318,2.4928911394181155,14.938452569937564,3.142989920120044,741,59.702310998439366,450.0
Sulfide,121.88597263978073,1.5072412520269993,30.795826646635803,6.950725968361769,1430,63.35613783629885,223.93178159186203
Polymer,93.60348985925921,1.675876971374966,25.269074098423186,7.554191136664795,30,96.32184137875188,61.12171021051574
Sulfide,60.661138597346024,0.9838066471122446,56.277216293111174,1.5996729189965861,1559,54.85115765588714,450.0
Oxide,105.06446071405357,0.6272445504341543,28.785290269013526,4.06583463746613,1541,77.27474907222789,118.05291953137828
Sulfide,50.1623634401454,0.34914012578817943,47.89290610360501,4.879893194069069,575,77.89149464148652,126.34345888469302
Oxide,21.869587989371052,2.170945508682256,36.512376318312135,3.621305159954306,221,88.10225762845083,129.49723449007715
Polymer,119.36594023673555,0.6690794168947812,45.204283432116775,3.2889147000944674,827,61.01113521960785,397.55633162097695
Sulfide,101.08660103232118,2.1012185271475134,23.00579915076996,6.895556950576655,594,71.7592538462998,207.85419841657563
Polymer,119.0993411851248,1.2320916935361663,57.095248641916456,2.237077336828937,1518,54.87102506600793,450.0
Sulfide,25.06194216939653,1.3057469228699894,36.504424845721196,7.122968377986175,754,68.60940965645314,192.4033817580237
Oxide,128.8255516179848,1.460614738669038,51.56620356426248,9.356937544268233,1277,60.694276944590555,413.27145774767246
Polymer,100.53840600471943,1.1663546735698753,28.252284673805676,5.695455459659736,1588,57.34551669747456,263.7661581337774
Sulfide,93.24139559264322,0.3917979339455112,15.010567452526226,6.153198943720793,1345,67.41348148258689,184.37034699685742
Oxide,101.1998262548891,0.9979322490082527,43.68558238604244,0.7824337510284819,1063,60.68326668726618,450.0
Polymer,132.37632209288734,2.0248296460124213,10.387982416871225,8.6583213458165,1021,55.53247592709495,450.0
Polymer,96.30174585265792,2.030774764259726,33.76464882827541,2.925933093278669,1489,55.54776197011637,450.0
Sulfide,95.52354938546331,0.9300504909959836,19.640095133322962,6.189006538732792,1795,61.98395688168337,202.7931169303842
Sulfide,148.78829041854956,1.4342976170172952,41.368775221768104,9.793210480473542,1962,56.604625100767535,357.43795448126303
Sulfide,118.37492171891384,0.6609969612346186,58.97099365689261,5.995475745670797,1863,57.67629440574505,393.9678309959203
Oxide,77.49819470864759,0.7100790364365237,33.2201453160323,7.2746239258973375,1435,74.77155413391912,144.05541044257748
Sulfide,111.9616100042806,0.1668365563791615,50.874912826283335,4.5086642204151435,1436,63.70901227220272,219.6206201888369
Polymer,70.5999613199325,2.7005649947324595,35.38920934755605,0.6976218507990679,492,56.89240320722972,450.0
Polymer,49.75381012285487,0.7110493287172279,34.7920015552012,7.996233559948906,438,72.99958904430494,173.45530957829652
Sulfide,97.59074399540873,0.7598482431157436,56.52117465893889,0.4464885285134581,479,60.96833793762492,450.0
Sulfide,140.6636727548137,0.9108441546708822,54.49829343733408,7.036512505989756,783,65.67299766426983,293.9885084986953
Polymer,140.78813760201015,0.46948340791674414,49.29002325939872,0.3269235741814057,949,54.99354408207744,450.0
Oxide,64.44768615371373,1.9538623612259522,24.812787665839206,8.636821842109038,1008,68.40427121473422,249.3044947196737
Sulfide,88.59807060882035,0.3179145642150011,37.250420786197026,1.660596754746508,72,94.85771555096802,70.69424450229127
Sulfide,47.51266681408195,0.4891870363464158,21.19486166528425,5.191287804881256,582,82.27119478328507,96.53092064659893
Polymer,149.43204423485486,1.9697945071112692,32.19583490232699,6.011791974383159,220,83.65488760968302,141.36230418811604
Sulfide,147.54532802283165,1.085015799396184,34.21065328798953,4.62969953299678,1028,72.6159102939635,148.1524319596826
Oxide,104.43616086196815,2.1530486974334484,51.582002008466546,3.473558544553984,1886,57.99412330576526,450.0
Polymer,124.57382775807154,1.716531759543412,54.801418266249655,4.731361532191619,1003,55.43625794198975,450.0
Sulfide,112.963020966881,0.8424614018783878,30.731003119823892,3.1830159634234714,1937,60.436300172320834,323.8567749376504
Polymer,97.11056847513086,1.9874010564190514,10.88522225366186,4.437411236100545,290,70.40548002641958,306.0850044004844
Sulfide,26.9352396085567,0.43719367284935384,53.08869198946773,3.6532386108805035,380,77.38271688992948,196.75658244424307
Sulfide,79.11936453184595,1.6555901109320883,18.713933925068034,5.705427752720738,1926,57.402799826012014,282.6092593528193
Sulfide,107.72221928176337,1.3677295046306006,41.094098194519674,2.4554492062253366,804,62.075517799091216,450.0
Oxide,108.07910980487901,0.8768333901705783,11.24854502170656,9.887699893648724,1379,62.48366949002396,327.13568698447034
Oxide,68.50594039490986,1.8516144934445504,29.975323763028214,5.058612538483438,743,81.76134065099174,133.17849544169178
Polymer,142.41995826554398,2.626867417786819,59.29801510576749,2.0222045664036457,1959,55.115687980302035,450.0
Sulfide,41.75641419078153,2.9968236293129227,15.034680055190154,4.8229608207159975,80,91.07196641546739,98.55913778424525
Sulfide,85.04672800802288,1.8625120293559312,31.184657599982117,8.67750978229576,66,94.18290591913222,43.05994173129988
Oxide,109.81491695160696,1.2736470355545935,25.35749750949761,0.3158872519315164,136,90.461520567993,212.69227708131518
Sulfide,110.6276547659352,0.7531005906269846,55.254406169413215,6.827585779162159,399,78.39488004975267,185.40227420608863
Oxide,104.32306437994602,0.845578659245824,53.46700539536776,5.524881188259887,1727,63.72802611323965,291.1459548040299
Sulfide,55.78746774874182,1.4904194366343204,21.88493801531144,1.7786241442643418,347,72.73703618585358,450.0
Polymer,40.30685392926085,1.165105333714057,14.059389352521558,8.193016749118714,1872,55.07107351732279,389.69694757445217
Sulfide,102.67224248747242,2.750062115612338,41.35691970305587,3.751957761502656,1985,54.35871503449864,450.0
Sulfide,97.90927509812691,1.1680568562015576,26.818435594185488,3.0086400852735236,59,96.92772602695747,42.63414899456994
Oxide,43.316281337601325,1.182989314321763,43.604219530303155,8.29843939938332,778,72.73199457496445,202.66514370939038
Sulfide,111.66808892417323,1.2122500860585332,11.605987803390724,6.421397957297479,519,74.3768666978196,192.25795976716987
Sulfide,79.17235892537533,2.5261986100662086,16.66996175887447,8.992764928380762,1904,54.378300287833625,450.0
Oxide,106.80887690840989,1.9872861304560154,44.31861163863217,6.335848666344874,714,74.65731286791177,212.7444985966366
Polymer,128.85772037011958,1.8810896659247889,20.61853276512489,7.434094813527941,1868,54.70807142137671,383.3698596920454
Polymer,42.06469571500001,1.0690147649132002,52.87938378812008,8.380814372970168,977,55.78204292088868,450.0
Oxide,22.488832839588767,2.4719221128140743,12.929544385506771,0.6419223955083754,1261,54.31533184004177,450.0
Oxide,121.28333623145228,0.2112551979315333,20.774099139278732,7.7828846928068645,1804,70.53185495968778,157.15639163724438
Oxide,99.26066526984008,2.625311799780528,59.92801242425343,6.17569417031081,79,93.12856145156462,123.41840157756627
Oxide,110.95314405087582,1.5869747094023958,31.65380512933963,0.788127185500413,1582,57.49366681025857,450.0
Oxide,128.96014674852353,1.2549256811038971,45.14828317723217,5.134921426500279,1779,65.63873675096065,249.67642239720664
Polymer,124.36542152718506,1.5417851140812886,19.133152442850683,0.9163349720411434,1824,55.18062180960232,450.0
Polymer,144.9196191007472,2.03550503854811,40.49343674927688,7.385877297059901,1696,54.43812761536625,401.2684288242467
Oxide,89.67156025077537,0.13701973690190233,46.30530341847093,5.510366967589042,115,96.69943081631,35.12132400948556
Sulfide,83.5044322457877,2.6275003837289184,25.723831793325527,9.540378020381743,986,57.86149368254065,385.6463138913935
Oxide,72.24533598579491,1.3955446234030393,51.444855598793886,1.9130401785605216,1486,57.13079970042662,450.0
Sulfide,39.97983556974659,1.0946029071302268,40.17087892361417,6.099731179951746,1650,60.16602337534858,235.10598932666701
Oxide,94.43894027466291,0.5009121403387656,29.45615048075151,2.1946631322478645,126,96.25756037553803,66.0090928830032
Oxide,56.01162816237724,1.3744495856394823,37.88211966715793,6.1792433488012435,1626,68.44182931920113,206.0972051576639
Polymer,139.7699765876868,1.5393360367246987,38.83804237179621,7.254232053372479,573,64.6977814625308,265.3911868626276
Sulfide,95.81480455602268,1.2705754140310856,18.2767646346933,7.250812860362432,965,65.35808169006884,220.88992332057146
Sulfide,97.06922346605432,2.0681142720980015,30.13661849334831,8.169232507757838,500,74.19892322343831,189.36077121757071
Polymer,66.1402059140113,1.3205999334017555,27.171529400974656,8.550147256787335,829,59.08693755712379,282.527394963233
Polymer,26.75861575710197,2.8881109757550627,30.045136128956305,0.8649900900450528,1126,54.405145625012196,450.0
Polymer,24.12668949848852,1.8379048016884163,48.05552942426289,3.4983448550168004,626,55.982189230100374,450.0
Polymer,75.03356873991567,2.441686013390536,34.12692037333363,6.902512951562076,1198,55.734243438134214,385.7518961121111
Sulfide,30.993499152640922,0.4171321190174887,57.015807661963215,5.036004245173,452,74.9130216265561,190.1478108135382
Sulfide,98.89010422021809,1.2521447495431266,24.683820667921808,1.987691872872436,1116,58.834325587498746,450.0
Oxide,134.52649073315547,1.0768583341967428,30.78517891424645,5.57182474465031,1719,73.76982205374473,152.66504480807157
Oxide,134.77892614743388,1.7514989255961162,49.34784052395207,4.133612962384824,385,83.6603395256421,152.09332131043314
Polymer,105.6759033171902,2.5972292081781343,37.301229666037514,3.9613789487776208,1229,56.03578129848358,409.83872685311997
Polymer,47.46013809148103,0.32718083150981936,37.35140732122239,8.116561802613072,363,77.3937151778019,146.92264023280748
Polymer,132.18958807665337,0.3104669143296613,12.667008150259175,4.135223504938594,1731,57.29075320360787,287.779830173454
Oxide,135.19214659071707,2.565921353657037,29.92998313592279,0.36189960425619927,1841,56.00990203270114,450.0
Oxide,45.56496604388463,0.7172652495112365,23.536686621086623,0.6748270550218036,498,75.82032342353436,418.66971322544885
Oxide,115.86539115018805,2.0393844379044594,59.96675614155577,8.57681601274704,537,66.92149052407132,450.0
Oxide,57.247541360525986,1.674346583846335,25.417753531615514,9.60994801912396,1258,64.7374735700098,267.81568631611833
Oxide,124.34324060588085,2.5153914251729654,54.22482673969317,6.915252430911504,16,99.46789093474106,38.675829605776535
Oxide,149.64092698746836,0.4627578385255702,43.811686752023874,3.7072461115907944,981,78.92289820201592,154.27700324070008
Oxide,23.903380692821067,0.4763706005955727,27.04582045960452,9.392143126367802,1165,71.31565351332326,163.85142044309205
Polymer,136.65756255282116,1.714773244807092,37.176718918706186,6.661750555119784,1972,54.48608260619883,343.6515889135977
Polymer,100.94196936782555,2.8444980947392757,52.02679399745969,8.458902137073443,620,55.524604130104585,450.0
Polymer,146.53974049142676,1.3034934992751874,54.168414901545596,7.681937809966392,1444,55.45277188094842,450.0
Polymer,80.4512372784356,1.0481320907386154,18.019693750307262,3.8534792261486652,1480,56.51770241426986,312.3310003161098
Oxide,130.1604309742786,1.859399037273869,26.97865706040848,4.839151788422776,300,91.16070518164507,79.65128780016444
Sulfide,28.11122891777604,2.79830094158059,26.761159010678583,1.942708328244185,339,65.72674577905701,450.0
Oxide,63.58627651017844,2.527090715249409,12.102239803797234,2.9909395943632675,303,76.98348381644705,413.0924059378846
Sulfide,28.712149907657295,2.9869024711263377,39.91188799259483,7.803444046736565,1916,54.921684727043306,450.0
Polymer,146.79460735227917,0.16544889128689355,52.7410026496094,8.950386079642772,592,62.87005979824413,299.1009962354663
Oxide,126.20660794533877,0.4272886196670105,29.07871939127589,7.272158190188977,76,97.95209773808912,28.052487087138307
Polymer,130.83116476197617,1.8674565137632038,47.00179724920885,4.70521959690072,1812,54.63009691818886,423.51875027297365
Oxide,141.93548008640624,2.479671674068164,41.385020680036995,0.9564417625035005,914,57.83199521775921,450.0
Polymer,31.063453195572095,0.927208592689623,28.78243677465004,0.6637846921146373,1974,55.619076706065705,450.0
